name,type,notranslate,comment,value,en
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage6,sourcedirgrid,sourcedirs,controller.captionopen",vaString,F,,Select source directory
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage6,sourcebase,frame.caption",vaString,F,,Object &Base Directory (empty = Make Directory)
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage6,sourcebase,controller.captionopen",vaString,F,,Select source base directory
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage9,caption",vaString,F,,Defi&nes
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage9,twidgetgrid2,fixrows.items,0:,captions.items,0:,caption",vaString,F,,on
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage9,twidgetgrid2,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Space separated defines for {$ifdef}
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage7,caption",vaString,F,,&Signals
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage7,signalgrid,fixrows.items,0:,captions.items,3:,caption",vaString,F,,.. to
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage7,signalgrid,fixrows.items,0:,captions.items,4:,caption",vaString,F,,Name
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage8,caption",vaString,F,,&Exceptions
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage8,exceptionsgrid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,ignore
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage8,exceptionsgrid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Exception class
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,caption",vaString,F,,&Target
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,remoteconnection,frame.caption",vaString,F,,Target connection
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,remoteconnection,hint",vaString,F,,"""--tty DEVICE"" to set target terminal"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter4,beforeconnect,frame.caption",vaString,F,,Before connect gdb script
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter4,beforeconnect,controller.filterlist.data,0:,0:",vaString,F,,gdb Scripts
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter4,beforeload,frame.caption",vaString,F,,Before load gdb script
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter4,beforeload,controller.filterlist.data,0:,0:",vaString,F,,gdb Scripts
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter4,beforerun,frame.caption",vaString,F,,Before run gdb script
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter4,beforerun,controller.filterlist.data,0:,0:",vaString,F,,gdb Scripts
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter5,afterconnect,frame.caption",vaString,F,,After connect gdb script
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter5,afterconnect,controller.filterlist.data,0:,0:",vaString,F,,gdb Scripts
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter5,afterload,frame.caption",vaString,F,,After load gdb script
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter5,afterload,controller.filterlist.data,0:,0:",vaString,F,,gdb Scripts
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter3,gdbprocessor,frame.caption",vaString,F,,Processor
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter3,gdbsimulator,frame.caption",vaString,F,,Simulator
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter3,gdbdownload,frame.caption",vaString,F,,gdb download
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter3,downloadalways,frame.caption",vaString,F,,"Always download
before run"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter3,startupbkpt,frame.caption",vaString,F,,Startup BKPT
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,tlayouter3,restartgdbbeforeload,frame.caption",vaString,F,,"Restart gdb
before load"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,downloadlayouter,gdbservercommandattach,frame.caption",vaString,F,,Start gdb server command attach target
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,downloadlayouter,gdbservercommand,frame.caption",vaString,F,,Start gdb server command run target
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,downloadlayouter,uploadcommand,frame.caption",vaString,F,,Download command
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,gdbloadtimeout,frame.caption",vaString,F,,Load Timeout
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,gdbloadtimeout,formatdisp",vaString,F,,0.#sec
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,serverla,gdbserverwait,frame.caption",vaString,F,,Wait before connect
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,serverla,gdbserverwait,formatdisp",vaString,F,,0.#sec
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,serverla,gdbserverstartonce,frame.caption",vaString,F,,Start once
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,tlayouter2,nogdbserverexit,frame.caption",vaString,F,,no wait for exit
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,ttabwidget1,ttabpage16,texpandingwidget1,tlayouter2,gdbservertty,frame.caption",vaString,F,,TTY
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,externalconsole,frame.caption",vaString,F,,"&External
Console"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,showconsole,frame.caption",vaString,F,,"Show &Cons.
on Run"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,showconsole,hint",vaString,F,,Show console on run
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,stoponexception,frame.caption",vaString,F,,"&Stop
on Excep."
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,stoponexception,hint",vaString,F,,Stop on exceptions
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,activateonbreak,frame.caption",vaString,F,,"&Activate
on Break"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,valuehints,frame.caption",vaString,F,,"&Value
Hints"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,nodebugbeginend,frame.caption",vaString,F,,"Call GUI_DEBUGBEGIN/
GUI_DEBUGEND"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,nodebugbeginend,hint",vaString,F,,Release mouse grab by target stop. gdb sometimes crashes with this option.
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,settty,frame.caption",vaString,F,,"Set
TT&Y"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,raiseonbreak,frame.caption",vaString,F,,"&Raise
on Break"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,fpcgdbworkaround,frame.caption",vaString,F,,"&FPC
bugs"
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,tlayouter1,fpcgdbworkaround,hint",vaString,F,,Use workarounds for FPC/gdb bugs
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,debugtarget,frame.caption",vaString,F,,Debug &target (empty = make targetfile)
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,xtermcommand,frame.caption",vaString,F,,xterm command
"projectoptionsfo,tlayouter9,tabwidget,debuggerpage,runcommand,frame.caption",vaString,F,,&Run command (empty = start debugger)
"projectoptionsfo,tlayouter9,tabwidget,makepage,caption",vaString,F,,&Make
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,frame.caption",vaString,F,,Default make col
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,dropdown.cols.items,0:,data,0:",vaString,F,,M (Make)
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,dropdown.cols.items,0:,data,1:",vaString,F,,B (Build)
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,dropdown.cols.items,0:,data,2:",vaString,F,,1 (Make 1)
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,dropdown.cols.items,0:,data,3:",vaString,F,,2 (Make 2)
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,dropdown.cols.items,0:,data,4:",vaString,F,,3 (Make 3)
"projectoptionsfo,tlayouter9,tabwidget,makepage,defaultmake,dropdown.cols.items,0:,data,5:",vaString,F,,4 (Make 4)
"projectoptionsfo,tlayouter9,tabwidget,makepage,mainfile,frame.caption",vaString,F,,&Mainfile
"projectoptionsfo,tlayouter9,tabwidget,makepage,mainfile,controller.captionopen",vaString,F,,Select mainfile
"projectoptionsfo,tlayouter9,tabwidget,makepage,targetfile,frame.caption",vaString,F,,&Targetfile
"projectoptionsfo,tlayouter9,tabwidget,makepage,targetfile,controller.captionopen",vaString,F,,Select target file
"projectoptionsfo,tlayouter9,tabwidget,makepage,makecommand,frame.caption",vaString,F,,Make &Program
"projectoptionsfo,tlayouter9,tabwidget,makepage,makecommand,controller.captionopen",vaString,F,,Select make command
"projectoptionsfo,tlayouter9,tabwidget,makepage,showcommandline,caption",vaString,F,,Show command line
"projectoptionsfo,tlayouter9,tabwidget,makepage,messageoutputfile,frame.caption",vaString,F,,Message &output file
"projectoptionsfo,tlayouter9,tabwidget,makepage,copymessages,frame.caption",vaString,F,,Copy messages to &file
"projectoptionsfo,tlayouter9,tabwidget,makepage,closemessages,frame.caption",vaString,F,,Close messages window after compile
"projectoptionsfo,tlayouter9,tabwidget,makepage,checkmethods,frame.caption",vaString,F,,Check method headers
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,caption",vaString,F,,Command before
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,0:,hint",vaString,F,,Use in Make
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Use in Build
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,2:,hint",vaString,F,,Use in Make 1
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,3:,hint",vaString,F,,Use in Make 2
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,4:,hint",vaString,F,,Use in Make 3
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,5:,hint",vaString,F,,Use in Make 4
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage17,befcommandgrid,fixrows.items,0:,captions.items,6:,caption",vaString,F,,Command
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,caption",vaString,F,,Make options
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Use in Make
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,2:,hint",vaString,F,,Use in Build
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,3:,hint",vaString,F,,Use in Make 1
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,4:,hint",vaString,F,,Use in Make 2
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,5:,hint",vaString,F,,Use in Make 3
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,6:,hint",vaString,F,,Use in Make 4
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,7:,hint",vaString,F,,After mainfile
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage12,makeoptionsgrid,fixrows.items,0:,captions.items,8:,caption",vaString,F,,Command line options
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,caption",vaString,F,,Directories
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,frame.caption",vaString,F,,"Unit, include and library &directories"
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,0:,hint",vaString,F,,Use in Make
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Use in Build
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,2:,hint",vaString,F,,Use in Make 1
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,3:,hint",vaString,F,,Use in Make 2
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,4:,hint",vaString,F,,Use in Make 3
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,5:,hint",vaString,F,,Use in Make 4
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,6:,hint",vaString,F,,Add to unit file search path
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,7:,hint",vaString,F,,Add to include file search path
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,8:,hint",vaString,F,,Add to library search path
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,9:,hint",vaString,F,,Add to object file search path
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,fixrows.items,0:,captions.items,10:,caption",vaString,F,,Directory
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,unitdirgrid,unitdirs,controller.captionopen",vaString,F,,Select unit directory
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,tlayouter17,objpref,frame.caption",vaString,F,,Obj pref. (-Fo)
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,tlayouter17,libpref,frame.caption",vaString,F,,Lib pref.(-Fl)
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,tlayouter17,incpref,frame.caption",vaString,F,,Inc pref.(-Fi)
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,tlayouter17,unitpref,frame.caption",vaString,F,,Unit pref.(-Fu)
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage11,tlayouter17,reversepathorder,frame.caption",vaString,F,,Reverse directory order
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,caption",vaString,F,,Command after
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,0:,hint",vaString,F,,Use in Make
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Use in Build
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,2:,hint",vaString,F,,Use in Make 1
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,3:,hint",vaString,F,,Use in Make 2
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,4:,hint",vaString,F,,Use in Make 3
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,5:,hint",vaString,F,,Use in Make 4
"projectoptionsfo,tlayouter9,tabwidget,makepage,makegroupbox,ttabpage18,aftcommandgrid,fixrows.items,0:,captions.items,6:,caption",vaString,F,,Command
"projectoptionsfo,tlayouter9,tabwidget,makepage,targpref,frame.caption",vaString,F,,Targ. pref. (-o)
"projectoptionsfo,tlayouter9,tabwidget,makepage,makedir,frame.caption",vaString,F,,Make &Directory
"projectoptionsfo,tlayouter9,tabwidget,makepage,makedir,controller.captionopen",vaString,F,,Select make directory
"projectoptionsfo,tlayouter9,tabwidget,makepage,colorerror,frame.caption",vaString,F,,Error Color
"projectoptionsfo,tlayouter9,tabwidget,makepage,colorwarning,frame.caption",vaString,F,,Warning Color
"projectoptionsfo,tlayouter9,tabwidget,makepage,colornote,frame.caption",vaString,F,,Note Color
"projectoptionsfo,tlayouter9,tabwidget,makepage,stripmessageesc,frame.caption",vaString,F,,Strip ESC sequences
"projectoptionsfo,tlayouter9,tabwidget,ttabpage1,caption",vaString,F,,M&acros
"projectoptionsfo,tlayouter9,tabwidget,ttabpage1,macrogrid,fixrows.items,0:,captions.items,6:,caption",vaString,F,,Name
"projectoptionsfo,tlayouter9,tabwidget,ttabpage1,macrogrid,fixrows.items,0:,captions.items,7:,caption",vaString,F,,Value
"projectoptionsfo,tlayouter9,tabwidget,ttabpage1,selectactivegroupgrid,frame.caption",vaString,F,,Active group
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,caption",vaString,F,,&Font Alias
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Alias
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Font name
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Height
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Width
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,4:,caption",vaString,F,,Options
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,5:,caption",vaString,F,,Xscale
"projectoptionsfo,tlayouter9,tabwidget,fontaliaspage,fontaliasgrid,fixrows.items,0:,captions.items,6:,caption",vaString,F,,Ancestor
"projectoptionsfo,tlayouter9,tabwidget,ttabpage10,caption",vaString,F,,User &Colors
"projectoptionsfo,tlayouter9,tabwidget,ttabpage10,tlayouter7,tbutton1,caption",vaString,F,,"Copy ""setcolormapvalue"" code to clipboard"
"projectoptionsfo,tlayouter9,tabwidget,ttabpage10,colgrid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Color
"projectoptionsfo,tlayouter9,tabwidget,ttabpage10,colgrid,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Comment
"projectoptionsfo,tlayouter9,tabwidget,ttabpage10,colgrid,fixrows.items,0:,captionsfix.items,0:,caption",vaString,F,,Name
"projectoptionsfo,tlayouter9,tabwidget,ttabpage21,caption",vaString,F,,F&ormat Macros
"projectoptionsfo,tlayouter9,tabwidget,ttabpage21,tabhint",vaString,F,,Used by formatfloatmse() and formatdatetimemse()
"projectoptionsfo,tlayouter9,tabwidget,ttabpage21,formatmacrogrid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Name
"projectoptionsfo,tlayouter9,tabwidget,ttabpage21,formatmacrogrid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Value
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,caption",vaString,F,,&Templates
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,caption",vaString,F,,New Project
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,copygrid,fixrows.items,0:,captions.items,0:,hint",vaString,F,,Load file in editor
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,copygrid,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Expand macros
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,copygrid,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Copied Files
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,copygrid,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Destination
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,scriptbeforecopy,frame.caption",vaString,F,,Script before copy
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage3,scriptaftercopy,frame.caption",vaString,F,,Script after copy
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage4,caption",vaString,F,,New File
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage4,twidgetgrid1,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Kind
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage4,twidgetgrid1,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Filter
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage4,twidgetgrid1,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Ext
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage4,twidgetgrid1,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Source
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,caption",vaString,F,,New Form
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Kind
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Inherited
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Namebase
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Formsuffix
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,fixrows.items,0:,captions.items,4:,caption",vaString,F,,Source File
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,fixrows.items,0:,captions.items,5:,caption",vaString,F,,Form File
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,newfosources,controller.filterlist.data,0:,0:",vaString,F,,Source
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,newfosources,controller.filterlist.data,1:,0:",vaString,F,,All Files
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,newfoforms,controller.filterlist.data,0:,0:",vaString,F,,Form Files
"projectoptionsfo,tlayouter9,tabwidget,ttabpage2,newfile,ttabpage5,twidgetgrid4,newfoforms,controller.filterlist.data,1:,0:",vaString,F,,All Files
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,caption",vaString,F,,Too&ls
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,0:,hint",vaString,F,,Save files
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,1:,hint",vaString,F,,Parse source
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,2:,hint",vaString,F,,Hide console (win32 only)
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,3:,hint",vaString,F,,Show output in messages window
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,4:,caption",vaString,F,,Menu
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,5:,caption",vaString,F,,Shortcut
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,5:,hint",vaString,F,,"Select item from 'Settings'-'Configure MSEide'-'Shortcuts'
'Tool 1'..'Tool 10'."
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,6:,caption",vaString,F,,Sc.Key
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,6:,hint",vaString,F,,Shortcut key
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,7:,caption",vaString,F,,Alt.Sc.
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,7:,hint",vaString,F,,Alternate shortcut key
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,8:,caption",vaString,F,,File
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,fixrows.items,0:,captions.items,9:,caption",vaString,F,,Parameters
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,toolshortcuts,dropdown.cols.items,0:,caption",vaString,F,,Item
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,toolshortcuts,dropdown.cols.items,0:,data,0:",vaString,F,,Tool 1
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,toolshortcuts,dropdown.cols.items,0:,data,1:",vaString,F,,Tool 2
"projectoptionsfo,tlayouter9,tabwidget,ttabpage15,twidgetgrid3,toolshortcuts,dropdown.cols.items,0:,data,2:",vaString,F,,Tool 3
